Promoter Location,Bulge Location,DMS Signal
chr1:244864445-244864545,chr:1244864448-244864449,0.576655702425308
chr1:244864445-244864545,chr:1244864461-244864462,0.5963599159683786
chr1:244864445-244864545,chr:1244864500-244864501,0.11677220231312971
chr1:244864445-244864545,chr:1244864522-244864523,0.7224707413513966
chr1:244864445-244864545,chr:1244864538-244864540,0.19459406122886602
chr1:244864445-244864545,chr:1244864468-244864469,0.6057269280996032
chr1:244864445-244864545,chr:1244864480-244864484,0.8355602668535017
chr1:244864445-244864545,chr:1244864514-244864517,0.15106122721226584
chr1:244864445-244864545,chr:1244864522-244864523,0.7224707413513966
chr1:244864445-244864545,chr:1244864528-244864531,0.0
chr1:244864445-244864545,chr:1244864540-244864543,0
chr1:244864445-244864545,chr:1244864451-244864452,0.5354667575116631
chr1:244864445-244864545,chr:1244864514-244864517,0.15106122721226584
chr1:244864445-244864545,chr:1244864461-244864462,0.5963599159683786
chr1:244864445-244864545,chr:1244864522-244864523,0.7224707413513966
chr1:244864445-244864545,chr:1244864538-244864540,0.19459406122886602
chr1:244864445-244864545,chr:1244864448-244864449,0.576655702425308
chr1:244864445-244864545,chr:1244864530-244864535,0.224308864167437
chr1:202161496-202161596,chr:1202161547-202161548,0
chr1:202161496-202161596,chr:1202161535-202161537,0
chr1:202161496-202161596,chr:1202161552-202161553,0
chr1:202161496-202161596,chr:1202161547-202161548,0
chr6:27146758-27146858,chr:627146789-27146790,0.7514356845227487
chr6:27146758-27146858,chr:627146846-27146847,0.8746390855144544
chr20:31723872-31723972,chr:2031723899-31723900,0
chr20:31723872-31723972,chr:2031723933-31723934,0
chr20:31723872-31723972,chr:2031723874-31723875,0
chr20:31723872-31723972,chr:2031723933-31723934,0
chr20:31723872-31723972,chr:2031723874-31723875,0
chr20:31723872-31723972,chr:2031723908-31723909,0
chr20:31723872-31723972,chr:2031723964-31723965,0
chr20:31723872-31723972,chr:2031723899-31723900,0
chr20:31723872-31723972,chr:2031723908-31723909,0
chr20:31723872-31723972,chr:2031723959-31723960,0
chr20:31723872-31723972,chr:2031723885-31723886,0
chr20:31723872-31723972,chr:2031723933-31723934,0
chr20:31723872-31723972,chr:2031723946-31723948,0
chr20:31723872-31723972,chr:2031723955-31723961,0
chr20:31723872-31723972,chr:2031723880-31723881,0
chr20:31723872-31723972,chr:2031723903-31723904,0
chr20:31723872-31723972,chr:2031723908-31723909,0
chr17:78214241-78214341,chr:1778214313-78214314,1.0
chr17:78214241-78214341,chr:1778214335-78214336,0.17336473923375165
chr19:47112234-47112334,chr:1947112274-47112275,0
chr19:47112234-47112334,chr:1947112293-47112294,0
chr19:47112234-47112334,chr:1947112317-47112318,0
chr19:47112234-47112334,chr:1947112292-47112293,0
chr19:47112234-47112334,chr:1947112295-47112296,0
chr19:47112234-47112334,chr:1947112303-47112304,0
chr19:47112234-47112334,chr:1947112307-47112308,0
chr19:47112234-47112334,chr:1947112317-47112318,0
chr19:47112234-47112334,chr:1947112320-47112322,0
chr19:47112234-47112334,chr:1947112274-47112276,0
chr19:47112234-47112334,chr:1947112307-47112308,0
chr19:47112234-47112334,chr:1947112317-47112318,0
chr6:57046506-57046606,chr:657046509-57046511,0
chr6:57046506-57046606,chr:657046531-57046532,0
chr6:57046506-57046606,chr:657046531-57046532,0
chr6:57046506-57046606,chr:657046576-57046577,0
chr6:57046506-57046606,chr:657046601-57046602,0
chr6:57046506-57046606,chr:657046531-57046532,0
chr6:57046506-57046606,chr:657046531-57046532,0
chr6:57046506-57046606,chr:657046559-57046560,0
chr6:57046506-57046606,chr:657046509-57046511,0
chr6:57046506-57046606,chr:657046516-57046517,0
chr6:57046506-57046606,chr:657046531-57046532,0
chr6:57046506-57046606,chr:657046558-57046563,0
chr6:57046506-57046606,chr:657046531-57046532,0
chr6:57046506-57046606,chr:657046576-57046577,0
chr10:3785176-3785276,chr:103785249-3785251,0
chr10:3785176-3785276,chr:103785199-3785200,0.12818573152500856
chr10:3785176-3785276,chr:103785238-3785239,0
chr10:3785176-3785276,chr:103785255-3785256,0
chr10:3785176-3785276,chr:103785254-3785255,0
chr20:17968411-17968511,chr:2017968429-17968430,0.2414313723937543
chr20:17968411-17968511,chr:2017968434-17968435,0.13009410331184051
chr20:17968411-17968511,chr:2017968497-17968498,0.46312377307801117
chr20:17968411-17968511,chr:2017968501-17968503,0.1027434661542499
chr20:17968411-17968511,chr:2017968501-17968502,0.09894573192517901
chr20:17968411-17968511,chr:2017968480-17968481,0.09628738595219463
chr20:17968411-17968511,chr:2017968501-17968502,0.09894573192517901
chr17:75779680-75779780,chr:1775779718-75779719,0.0461769160869005
chr17:75779680-75779780,chr:1775779762-75779763,0
chr17:75779680-75779780,chr:1775779766-75779767,0
chr17:75779680-75779780,chr:1775779768-75779769,0.15662419859632698
chr17:75779680-75779780,chr:1775779718-75779719,0.0461769160869005
chr7:12715886-12715986,chr:712715974-12715978,0
chr7:12715886-12715986,chr:712715974-12715978,0
chr7:12715886-12715986,chr:712715914-12715915,0
chr7:12715886-12715986,chr:712715905-12715906,0
chr7:12715886-12715986,chr:712715974-12715978,0
chr5:179634443-179634543,chr:5179634519-179634523,0
chr5:179634443-179634543,chr:5179634475-179634476,0
chr5:179634443-179634543,chr:5179634490-179634491,0
chr5:179634443-179634543,chr:5179634513-179634514,0
chr5:179634443-179634543,chr:5179634457-179634458,0
chr5:179634443-179634543,chr:5179634461-179634462,0
chr5:179634443-179634543,chr:5179634466-179634472,0
chr5:179634443-179634543,chr:5179634475-179634476,0
chr5:179634443-179634543,chr:5179634448-179634449,0
chr5:179634443-179634543,chr:5179634475-179634476,0
chr5:179634443-179634543,chr:5179634513-179634514,0
chr6:30686588-30686688,chr:630686599-30686600,0
chr6:30686588-30686688,chr:630686594-30686595,0
chr6:30686588-30686688,chr:630686618-30686619,0
chr6:30686588-30686688,chr:630686632-30686633,0
chr6:30686588-30686688,chr:630686650-30686651,0
chr6:30686588-30686688,chr:630686599-30686600,0
chr6:30686588-30686688,chr:630686679-30686683,0
chr6:30686588-30686688,chr:630686596-30686597,0
chr6:30686588-30686688,chr:630686609-30686611,0
chr6:30686588-30686688,chr:630686594-30686595,0
chr6:30686588-30686688,chr:630686618-30686619,0
chr19:21505589-21505689,chr:1921505598-21505599,0
chr19:21505589-21505689,chr:1921505605-21505610,0
chr1:149886583-149886683,chr:1149886591-149886592,0.6054510128679857
chr1:149886583-149886683,chr:1149886615-149886616,0.7857395872582535
chr1:149886583-149886683,chr:1149886591-149886592,0.6054510128679857
chr1:149886583-149886683,chr:1149886615-149886616,0.7857395872582535
chr1:149886583-149886683,chr:1149886591-149886592,0.6054510128679857
chr1:149886583-149886683,chr:1149886598-149886601,0.16929388476098284
chr1:149886583-149886683,chr:1149886591-149886592,0.6054510128679857
chr1:149886583-149886683,chr:1149886606-149886607,0.06815181768159301
chr1:149886583-149886683,chr:1149886630-149886632,0.6668954306153013
chr17:76643624-76643724,chr:1776643639-76643640,0
chr17:76643624-76643724,chr:1776643649-76643650,0
chr17:76643624-76643724,chr:1776643713-76643714,0
chr17:76643624-76643724,chr:1776643639-76643640,0
chr17:76643624-76643724,chr:1776643649-76643650,0
chr2:19901594-19901694,chr:219901678-19901679,0
chr2:19901594-19901694,chr:219901680-19901681,0
chr2:19901594-19901694,chr:219901631-19901632,0
chr2:19901594-19901694,chr:219901631-19901632,0
chr2:19901594-19901694,chr:219901675-19901676,0
chr2:19901594-19901694,chr:219901679-19901680,0
chr2:19901594-19901694,chr:219901636-19901638,0
chr2:19901594-19901694,chr:219901642-19901644,0
chr2:19901594-19901694,chr:219901681-19901682,0
chr2:19901594-19901694,chr:219901664-19901667,0
chr2:19901594-19901694,chr:219901686-19901691,0
chr22:22559154-22559254,chr:2222559171-22559172,0
chr22:22559154-22559254,chr:2222559165-22559166,0
chr22:22559154-22559254,chr:2222559165-22559166,0
chr22:22559154-22559254,chr:2222559165-22559166,0
chr22:22559154-22559254,chr:2222559165-22559166,0
chr22:22559154-22559254,chr:2222559220-22559224,0.6508420140728142
chr22:22559154-22559254,chr:2222559227-22559231,0.2411234302275933
chr22:22559154-22559254,chr:2222559166-22559167,0
chr22:22559154-22559254,chr:2222559171-22559172,0
chr22:22559154-22559254,chr:2222559174-22559175,0
chr22:22559154-22559254,chr:2222559186-22559187,1.0
chr22:22559154-22559254,chr:2222559165-22559166,0
chr22:22559154-22559254,chr:2222559220-22559224,0.6508420140728142
chr22:22559154-22559254,chr:2222559227-22559231,0.2411234302275933
chr22:22559154-22559254,chr:2222559165-22559166,0
chr22:22559154-22559254,chr:2222559171-22559172,0
chr11:69294132-69294232,chr:1169294181-69294185,0.703817992917348
chr11:69294132-69294232,chr:1169294198-69294199,0
chr11:69294132-69294232,chr:1169294201-69294203,0
chr11:69294132-69294232,chr:1169294216-69294219,0.885154684242117
chr12:46372675-46372775,chr:1246372689-46372690,0.5911333273986338
chr12:46372675-46372775,chr:1246372692-46372693,0.5352222799171125
chr10:68956134-68956234,chr:1068956184-68956185,0.2570445858190644
chr10:68956134-68956234,chr:1068956202-68956203,0.26720463352749724
chr10:68956134-68956234,chr:1068956218-68956219,1.0
chr10:68956134-68956234,chr:1068956210-68956211,0.8307054818485698
chr10:68956134-68956234,chr:1068956218-68956219,1.0
chr10:68956134-68956234,chr:1068956218-68956219,1.0
chr10:68956134-68956234,chr:1068956223-68956228,0.8429582749264458
chr2:19901871-19901971,chr:219901902-19901903,0
chr2:19901871-19901971,chr:219901936-19901938,0
chr2:19901871-19901971,chr:219901882-19901883,0
chr2:19901871-19901971,chr:219901902-19901903,0
chr2:19901871-19901971,chr:219901936-19901938,0
chr2:19901871-19901971,chr:219901946-19901947,0
chr2:19901871-19901971,chr:219901902-19901903,0
chr2:19901871-19901971,chr:219901936-19901938,0
chr2:19901871-19901971,chr:219901946-19901947,0
chr2:19901871-19901971,chr:219901963-19901964,0
chr2:19901871-19901971,chr:219901941-19901944,0
chr2:19901871-19901971,chr:219901951-19901952,0
chr2:19901871-19901971,chr:219901953-19901958,0
chr2:19901871-19901971,chr:219901912-19901913,0
chr18:3594440-3594540,chr:183594459-3594460,0
chr18:3594440-3594540,chr:183594468-3594469,0
chr18:3594440-3594540,chr:183594458-3594459,0
chr18:3594440-3594540,chr:183594463-3594465,0
chr18:3594440-3594540,chr:183594482-3594483,0
chr18:3594440-3594540,chr:183594487-3594489,0
chr18:3594440-3594540,chr:183594519-3594520,0
chr18:3594440-3594540,chr:183594523-3594524,0
chr18:3594440-3594540,chr:183594479-3594482,0
chr18:3594440-3594540,chr:183594482-3594483,0
chr18:3247789-3247889,chr:183247827-3247830,0.39911750473402907
chr18:3247789-3247889,chr:183247834-3247835,0.2548839889844563
chr18:3247789-3247889,chr:183247827-3247830,0.39911750473402907
chr18:3247789-3247889,chr:183247834-3247835,0.2548839889844563
chr18:3247789-3247889,chr:183247798-3247799,0.38556545393751934
chr18:3247789-3247889,chr:183247827-3247830,0.39911750473402907
chr18:3247789-3247889,chr:183247834-3247835,0.2548839889844563
chr18:3247789-3247889,chr:183247827-3247830,0.39911750473402907
chr18:3247789-3247889,chr:183247834-3247835,0.2548839889844563
chr18:3247789-3247889,chr:183247884-3247885,0
chr16:85555992-85556092,chr:1685556082-85556084,0
chr16:85555992-85556092,chr:1685556086-85556087,0
chr16:85555992-85556092,chr:1685556025-85556026,0
chr16:85555992-85556092,chr:1685556043-85556044,0
chr16:85555992-85556092,chr:1685556018-85556020,0
chr16:85555992-85556092,chr:1685556042-85556043,0
chr16:85555992-85556092,chr:1685556033-85556036,0
chr16:85555992-85556092,chr:1685556033-85556036,0
chr16:85555992-85556092,chr:1685556041-85556046,0
chr16:85555992-85556092,chr:1685556049-85556050,0
chr16:85555992-85556092,chr:1685556072-85556073,0
chr16:85555992-85556092,chr:1685556006-85556011,0
chr16:85555992-85556092,chr:1685556033-85556036,0
chr16:85555992-85556092,chr:1685556041-85556046,0
chr16:85555992-85556092,chr:1685556049-85556050,0
chr16:85555992-85556092,chr:1685556039-85556040,0
chr16:85555992-85556092,chr:1685556041-85556042,0
chr16:85555992-85556092,chr:1685556039-85556041,0
chr16:85555992-85556092,chr:1685556051-85556052,0
chr16:85555992-85556092,chr:1685556006-85556011,0
chr16:85555992-85556092,chr:1685556033-85556036,0
chr16:85555992-85556092,chr:1685556053-85556056,0
chr16:85555992-85556092,chr:1685556002-85556003,0
chr16:85555992-85556092,chr:1685556039-85556040,0
chr16:85555992-85556092,chr:1685556041-85556042,0
chr16:85555992-85556092,chr:1685556033-85556036,0
chr16:85555992-85556092,chr:1685556041-85556046,0
chr16:85555992-85556092,chr:1685556049-85556050,0
chr16:85555992-85556092,chr:1685556061-85556066,0
chr16:85555992-85556092,chr:1685556069-85556070,0
chr16:85555992-85556092,chr:1685556069-85556071,0
chr16:85555992-85556092,chr:1685556018-85556020,0
chr16:85555992-85556092,chr:1685556042-85556043,0
chr16:85555992-85556092,chr:1685556018-85556020,0
chr16:85555992-85556092,chr:1685556042-85556043,0
chr16:85555992-85556092,chr:1685556018-85556020,0
chr16:85555992-85556092,chr:1685556042-85556043,0
chr2:87455408-87455508,chr:287455427-87455428,0
chr2:87455408-87455508,chr:287455500-87455501,0
chr2:87455408-87455508,chr:287455427-87455428,0
chr2:87455408-87455508,chr:287455502-87455503,0.43840978828493493
chr2:87455408-87455508,chr:287455505-87455506,0
chr3:177197202-177197302,chr:3177197216-177197219,0
chr3:177197202-177197302,chr:3177197230-177197231,0
chr3:177197202-177197302,chr:3177197216-177197219,0
chr3:177197202-177197302,chr:3177197230-177197231,0
chr3:177197202-177197302,chr:3177197289-177197290,0
chr3:177197202-177197302,chr:3177197243-177197244,0
chr3:177197202-177197302,chr:3177197289-177197290,0
chr1:26636972-26637072,chr:126636983-26636984,0
chr1:26636972-26637072,chr:126636990-26636991,0
chr1:155689076-155689176,chr:1155689129-155689131,0.5229719895649402
chr1:155689076-155689176,chr:1155689133-155689134,0
chr1:155689076-155689176,chr:1155689147-155689148,0.82305235131835
chr1:155689076-155689176,chr:1155689157-155689158,0.6195777344524235
chr1:155689076-155689176,chr:1155689160-155689161,0.32213853922590585
chr1:155689076-155689176,chr:1155689106-155689107,0.2964011770822174
chr9:98004989-98005089,chr:998005011-98005013,0.6465808392591166
chr9:98004989-98005089,chr:998005036-98005037,0.7460518385486093
chr9:98004989-98005089,chr:998005067-98005068,0.691439073632578
chr9:98004989-98005089,chr:998005073-98005074,0.39298043290728263
chr9:98004989-98005089,chr:998005011-98005013,0.6465808392591166
chr9:98004989-98005089,chr:998005023-98005024,0
chr9:98004989-98005089,chr:998005011-98005013,0.6465808392591166
chr9:98004989-98005089,chr:998005023-98005024,0
chr9:98004989-98005089,chr:998005073-98005075,0.39298043290728263
chr9:98004989-98005089,chr:998005011-98005013,0.6465808392591166
chr9:98004989-98005089,chr:998005034-98005035,0.8211691135222615
chr9:98004989-98005089,chr:998005073-98005075,0.39298043290728263
chr11:65860415-65860515,chr:1165860477-65860478,0
chr11:65860415-65860515,chr:1165860452-65860454,0
chr11:65860415-65860515,chr:1165860483-65860486,0
chr11:65860415-65860515,chr:1165860502-65860503,0
chr11:65860415-65860515,chr:1165860445-65860446,0
chr9:129626158-129626258,chr:9129626208-129626209,0
chr9:129626158-129626258,chr:9129626211-129626212,0
chr9:129626158-129626258,chr:9129626214-129626215,0
chr9:129626158-129626258,chr:9129626218-129626222,0
chr9:129626158-129626258,chr:9129626202-129626203,0
chr9:129626158-129626258,chr:9129626214-129626215,0
chr9:129626158-129626258,chr:9129626218-129626222,0
chr9:129626158-129626258,chr:9129626214-129626215,0
chr9:129626158-129626258,chr:9129626218-129626222,0
chr9:129626158-129626258,chr:9129626179-129626180,0
chr9:129626158-129626258,chr:9129626181-129626182,0
chr9:129626158-129626258,chr:9129626186-129626187,0
chr9:129626158-129626258,chr:9129626190-129626191,0
chr9:129626158-129626258,chr:9129626214-129626215,0
chr9:129626158-129626258,chr:9129626218-129626222,0
chr9:129626158-129626258,chr:9129626167-129626168,0
chr9:129626158-129626258,chr:9129626174-129626175,0
chr9:129626158-129626258,chr:9129626197-129626198,0
chr9:129626158-129626258,chr:9129626189-129626191,0
chr9:129626158-129626258,chr:9129626226-129626230,0.5228850167915243
chr9:129626158-129626258,chr:9129626233-129626234,0.26280539504119343
chr9:129626158-129626258,chr:9129626198-129626200,0
chr9:129626158-129626258,chr:9129626167-129626168,0
chr9:129626158-129626258,chr:9129626214-129626215,0
chr8:61714452-61714552,chr:861714483-61714484,0.06385854156020844
chr8:61714452-61714552,chr:861714504-61714505,0.9876001785263813
chr8:61714452-61714552,chr:861714540-61714545,0.8264348411050525
chr8:61714452-61714552,chr:861714455-61714456,0.13021580562185608
chr8:61714452-61714552,chr:861714504-61714505,0.9876001785263813
chr8:61714452-61714552,chr:861714455-61714456,0.13021580562185608
chr8:61714452-61714552,chr:861714504-61714505,0.9876001785263813
chr8:61714452-61714552,chr:861714455-61714456,0.13021580562185608
chr8:61714452-61714552,chr:861714455-61714456,0.13021580562185608
chr8:61714452-61714552,chr:861714471-61714475,0.5490602569658708
chr8:61714452-61714552,chr:861714504-61714505,0.9876001785263813
chr8:61714452-61714552,chr:861714455-61714456,0.13021580562185608
chr8:61714452-61714552,chr:861714504-61714505,0.9876001785263813
chr1:12618203-12618303,chr:112618206-12618207,0
chr1:12618203-12618303,chr:112618224-12618228,0
chr1:12618203-12618303,chr:112618285-12618286,0
chr1:12618203-12618303,chr:112618288-12618291,0
chr7:26200690-26200790,chr:726200715-26200716,0
chr7:26200690-26200790,chr:726200728-26200729,0
chr7:26200690-26200790,chr:726200761-26200762,0.35339091953829244
chr7:26200690-26200790,chr:726200715-26200716,0
chr7:26200690-26200790,chr:726200728-26200729,0
chr7:26200690-26200790,chr:726200761-26200762,0.35339091953829244
chr7:26200690-26200790,chr:726200715-26200716,0
chr7:26200690-26200790,chr:726200728-26200729,0
chr7:26200690-26200790,chr:726200786-26200787,0
chr7:26200690-26200790,chr:726200715-26200716,0
chr7:26200690-26200790,chr:726200728-26200729,0
chr7:26200690-26200790,chr:726200761-26200762,0.35339091953829244
chr7:26200690-26200790,chr:726200715-26200716,0
chr7:26200690-26200790,chr:726200728-26200729,0
chr7:26200690-26200790,chr:726200728-26200729,0
chr7:26200690-26200790,chr:726200732-26200734,0.21690586276681512
chr7:26200690-26200790,chr:726200757-26200758,0
chr7:26200690-26200790,chr:726200715-26200716,0
chr7:26200690-26200790,chr:726200718-26200719,0.6019080491454285
chr7:26200690-26200790,chr:726200728-26200729,0
chr7:26200690-26200790,chr:726200732-26200734,0.21690586276681512
chr7:26200690-26200790,chr:726200757-26200758,0
chr1:42825645-42825745,chr:142825656-42825657,0
chr1:42825645-42825745,chr:142825726-42825727,0
chr1:42825645-42825745,chr:142825740-42825741,0
chr1:42825645-42825745,chr:142825656-42825657,0
chr1:42825645-42825745,chr:142825726-42825727,0
chr1:42825645-42825745,chr:142825740-42825741,0
chr1:42825645-42825745,chr:142825656-42825657,0
chr1:42825645-42825745,chr:142825726-42825727,0
chr1:42825645-42825745,chr:142825740-42825741,0
chr1:202161176-202161276,chr:1202161211-202161212,0
chr1:202161176-202161276,chr:1202161214-202161217,0
chr1:202161176-202161276,chr:1202161245-202161246,0
chr1:202161176-202161276,chr:1202161217-202161220,0
chr1:202161176-202161276,chr:1202161230-202161231,0
chr1:202161176-202161276,chr:1202161185-202161186,0
chr1:202161176-202161276,chr:1202161217-202161220,0
chr1:202161176-202161276,chr:1202161230-202161231,0
chr1:202161176-202161276,chr:1202161191-202161192,0
chr1:202161176-202161276,chr:1202161208-202161209,0
chr1:202161176-202161276,chr:1202161230-202161231,0
chr1:202161176-202161276,chr:1202161186-202161187,0
chr1:202161176-202161276,chr:1202161217-202161220,0
chr1:202161176-202161276,chr:1202161230-202161231,0
chr6:37172432-37172532,chr:637172443-37172444,0
chr6:37172432-37172532,chr:637172484-37172485,0
chr6:37172432-37172532,chr:637172487-37172488,0
chr6:37172432-37172532,chr:637172439-37172440,0
chr6:37172432-37172532,chr:637172443-37172444,0
chr6:37172432-37172532,chr:637172501-37172502,0
chr6:37172432-37172532,chr:637172502-37172504,0
chr6:37172432-37172532,chr:637172500-37172504,0
chr6:37172432-37172532,chr:637172489-37172491,0
chr6:37172432-37172532,chr:637172498-37172499,0
chr6:37172432-37172532,chr:637172502-37172504,0
chr6:37172432-37172532,chr:637172498-37172499,0
chr6:37172432-37172532,chr:637172502-37172504,0
chr6:37172432-37172532,chr:637172486-37172487,0
chr6:37172432-37172532,chr:637172443-37172444,0
chr6:37172432-37172532,chr:637172443-37172444,0
chr6:37172432-37172532,chr:637172484-37172485,0
chr6:37172432-37172532,chr:637172491-37172492,0
chr6:37172432-37172532,chr:637172500-37172504,0
chr6:34224122-34224222,chr:634224130-34224132,0
chr6:34224122-34224222,chr:634224159-34224160,0
chr6:34224122-34224222,chr:634224151-34224152,0
chr6:34224122-34224222,chr:634224194-34224195,0
chr6:34224122-34224222,chr:634224130-34224132,0
chr6:34224122-34224222,chr:634224194-34224195,0
chr6:34224122-34224222,chr:634224130-34224132,0
chr6:34224122-34224222,chr:634224151-34224152,0
chr6:34224122-34224222,chr:634224194-34224195,0
chr6:34224122-34224222,chr:634224130-34224132,0
chr6:34224122-34224222,chr:634224130-34224132,0
chr6:34224122-34224222,chr:634224198-34224202,0
chr1:8878625-8878725,chr:18878684-8878685,0
chr1:8878625-8878725,chr:18878699-8878700,0.5053619226699995
chr1:8878625-8878725,chr:18878647-8878648,1.0
chr1:8878625-8878725,chr:18878665-8878669,0.4700434008168228
chr1:8878625-8878725,chr:18878686-8878687,0.35018632853955156
chr1:8878625-8878725,chr:18878634-8878635,0.8263012525373349
chr1:8878625-8878725,chr:18878686-8878687,0.35018632853955156
chr1:8878625-8878725,chr:18878693-8878696,0.5090907281033494
chr1:8878625-8878725,chr:18878662-8878665,0.5965908567645738
chr1:8878625-8878725,chr:18878686-8878687,0.35018632853955156
chr1:8878625-8878725,chr:18878634-8878635,0.8263012525373349
chr1:8878625-8878725,chr:18878665-8878669,0.4700434008168228
chr1:8878625-8878725,chr:18878686-8878687,0.35018632853955156
chr19:12938607-12938707,chr:1912938614-12938618,0.426947023530741
chr19:12938607-12938707,chr:1912938678-12938679,0.6809287328000242
chr19:12938607-12938707,chr:1912938699-12938700,0
chr19:12938607-12938707,chr:1912938614-12938618,0.426947023530741
chr19:12938607-12938707,chr:1912938678-12938679,0.6809287328000242
chr19:12938607-12938707,chr:1912938681-12938682,0
chr19:12938607-12938707,chr:1912938684-12938685,0
chr19:12938607-12938707,chr:1912938700-12938701,1.0
chr19:12938607-12938707,chr:1912938614-12938618,0.426947023530741
chr19:12938607-12938707,chr:1912938678-12938679,0.6809287328000242
chr19:12938607-12938707,chr:1912938614-12938618,0.426947023530741
chr19:12938607-12938707,chr:1912938653-12938654,0.38281087136713776
chr19:12938607-12938707,chr:1912938678-12938679,0.6809287328000242
chr19:12938607-12938707,chr:1912938681-12938682,0
chr19:12938607-12938707,chr:1912938630-12938631,0.37391747034442435
chr19:12938607-12938707,chr:1912938653-12938654,0.38281087136713776
chr19:12938607-12938707,chr:1912938700-12938701,1.0
chrX:48958284-48958384,chr:X48958313-48958314,0
chrX:48958284-48958384,chr:X48958332-48958333,0
chrX:48958284-48958384,chr:X48958351-48958354,0
chrX:48958284-48958384,chr:X48958298-48958299,0
chrX:48958284-48958384,chr:X48958307-48958308,0
chrX:48958284-48958384,chr:X48958353-48958354,0
chr6:34236883-34236983,chr:634236892-34236893,0.05101558277787786
chr6:34236883-34236983,chr:634236890-34236891,0.49201003914118674
chr6:34236883-34236983,chr:634236900-34236901,0.6032471626733922
chr6:34236883-34236983,chr:634236892-34236893,0.05101558277787786
chr6:34236883-34236983,chr:634236895-34236897,0
chr1:160523157-160523257,chr:1160523193-160523198,0
chr1:160523157-160523257,chr:1160523203-160523204,0
chr1:160523157-160523257,chr:1160523244-160523245,0
chr1:160523157-160523257,chr:1160523248-160523249,0
chr1:160523157-160523257,chr:1160523244-160523245,0
chr1:160523157-160523257,chr:1160523248-160523249,0
chr1:160523157-160523257,chr:1160523231-160523232,0
chr1:160523157-160523257,chr:1160523221-160523222,0
chr1:160523157-160523257,chr:1160523244-160523245,0
chr1:160523157-160523257,chr:1160523248-160523249,0
chr11:62881679-62881779,chr:1162881745-62881746,0
chr11:62881679-62881779,chr:1162881727-62881728,0
chr11:62881679-62881779,chr:1162881721-62881723,0
chr11:62881679-62881779,chr:1162881727-62881728,0
chr22:21629303-21629403,chr:2221629375-21629376,0.499764833681327
chr22:21629303-21629403,chr:2221629384-21629385,0.8968527563657259
chr22:21629303-21629403,chr:2221629388-21629391,0.3176785788082676
chr22:21629303-21629403,chr:2221629306-21629307,0
chr22:21629303-21629403,chr:2221629309-21629310,0.5796205261821781
chr22:21629303-21629403,chr:2221629369-21629371,0.40960708529551254
chr22:21629303-21629403,chr:2221629369-21629371,0.40960708529551254
chr5:181223277-181223377,chr:5181223309-181223311,0
chr5:181223277-181223377,chr:5181223320-181223323,0
chr5:181223277-181223377,chr:5181223309-181223311,0
chr5:181223277-181223377,chr:5181223320-181223323,0
chr5:181223277-181223377,chr:5181223312-181223313,0
chr5:181223277-181223377,chr:5181223280-181223281,0
chr5:181223277-181223377,chr:5181223309-181223311,0
chr5:181223277-181223377,chr:5181223320-181223323,0
chr5:181223277-181223377,chr:5181223309-181223311,0
chr5:181223277-181223377,chr:5181223320-181223323,0
chr2:96895054-96895154,chr:296895143-96895144,0
chr6:26204409-26204509,chr:626204435-26204436,0
chr6:26204409-26204509,chr:626204431-26204436,0
chr6:26204409-26204509,chr:626204452-26204454,0
chr14:100376221-100376321,chr:14100376242-100376244,0
chr14:100376221-100376321,chr:14100376267-100376269,0.20335814936051227
chr12:31728975-31729075,chr:1231729019-31729021,0
chr12:31728975-31729075,chr:1231729047-31729048,0
chr12:31728975-31729075,chr:1231729062-31729064,0
chr12:31728975-31729075,chr:1231729029-31729032,0
chr12:31728975-31729075,chr:1231729057-31729058,0
chr12:31728975-31729075,chr:1231728988-31728990,0
chr12:31728975-31729075,chr:1231729047-31729048,0
chr12:31728975-31729075,chr:1231729062-31729064,0
chr12:31728975-31729075,chr:1231729067-31729068,0
chr12:31728975-31729075,chr:1231729053-31729056,0
chr12:31728975-31729075,chr:1231729058-31729059,0
chr12:31728975-31729075,chr:1231729063-31729065,0
chr12:31728975-31729075,chr:1231729015-31729016,0
chr12:31728975-31729075,chr:1231729037-31729039,0
chr12:31728975-31729075,chr:1231729047-31729048,0
chr12:31728975-31729075,chr:1231729029-31729032,0
chr12:31728975-31729075,chr:1231729053-31729056,0
chr12:31728975-31729075,chr:1231729037-31729039,0
chr12:31728975-31729075,chr:1231729047-31729048,0
chr12:31728975-31729075,chr:1231729057-31729058,0
chr12:31728975-31729075,chr:1231729000-31729001,0
chr12:31728975-31729075,chr:1231729019-31729023,0
chr12:31728975-31729075,chr:1231729032-31729033,0
chr2:112645872-112645972,chr:2112645884-112645885,0
chr2:112645872-112645972,chr:2112645938-112645942,0.36118127446891163
chr2:112645872-112645972,chr:2112645955-112645956,0.6345408989223982
chr2:112645872-112645972,chr:2112645959-112645960,0.8998299968195264
chr17:48631139-48631239,chr:1748631227-48631228,0
chr17:48631139-48631239,chr:1748631230-48631231,0
chr20:54208073-54208173,chr:2054208083-54208084,0
chr20:54208073-54208173,chr:2054208088-54208089,0
chr20:54208073-54208173,chr:2054208083-54208084,0
chr20:54208073-54208173,chr:2054208088-54208089,0
chr20:54208073-54208173,chr:2054208128-54208129,0
chr20:54208073-54208173,chr:2054208083-54208084,0
chr20:54208073-54208173,chr:2054208088-54208089,0
chr1:202159275-202159375,chr:1202159351-202159352,0
